 format: day,hour,forecast,value  location:59_128 Start : 20250609 
 10,0200,+14,14.000000 
 10,0200,+15,14.000000 
 10,0200,+16,15.000000 
 10,0200,+17,15.000000 
 10,0200,+18,15.000000 
 10,0200,+19,15.000000 
 10,0200,+20,17.000000 
 10,0200,+21,19.000000 
 10,0200,+22,21.000000 
 10,0200,+23,23.000000 
 10,0200,+24,25.000000 
 10,0200,+25,26.000000 
 10,0200,+26,26.000000 
 10,0200,+27,27.000000 
 10,0200,+28,27.000000 
 10,0200,+29,27.000000 
 10,0200,+30,26.000000 
 10,0200,+31,25.000000 
 10,0200,+32,23.000000 
 10,0200,+33,20.000000 
 10,0200,+34,19.000000 
 10,0200,+35,17.000000 
 10,0200,+36,17.000000 
 10,0200,+37,16.000000 
 10,0200,+38,16.000000 
 10,0200,+39,15.000000 
 10,0200,+40,15.000000 
 10,0200,+41,14.000000 
 10,0200,+42,14.000000 
 10,0200,+43,14.000000 
 10,0200,+44,18.000000 
 10,0200,+45,21.000000 
 10,0200,+46,23.000000 
 10,0200,+47,24.000000 
 10,0200,+48,26.000000 
 10,0200,+49,27.000000 
 10,0200,+50,28.000000 
 10,0200,+51,28.000000 
 10,0200,+52,29.000000 
 10,0200,+53,29.000000 
 10,0200,+54,28.000000 
 10,0200,+55,27.000000 
 10,0200,+56,24.000000 
 10,0200,+57,22.000000 
 10,0200,+58,21.000000 
 10,0200,+59,20.000000 
 10,0200,+60,20.000000 
 10,0200,+61,19.000000 
 10,0200,+64,19.000000 
 10,0200,+67,19.000000 
 10,0200,+70,24.000000 
 10,0200,+73,26.000000 
 10,0200,+76,26.000000 
 10,0200,+79,24.000000 
 10,0200,+82,22.000000 
 10,0200,+85,21.000000 
 10,0500,+6,19.000000 
 10,0500,+7,18.000000 
 10,0500,+8,17.000000 
 10,0500,+9,16.000000 
 10,0500,+10,15.000000 
 10,0500,+11,14.000000 
 10,0500,+12,14.000000 
 10,0500,+13,15.000000 
 10,0500,+14,15.000000 
 10,0500,+15,15.000000 
 10,0500,+16,15.000000 
 10,0500,+17,17.000000 
 10,0500,+18,19.000000 
 10,0500,+19,21.000000 
 10,0500,+20,23.000000 
 10,0500,+21,25.000000 
 10,0500,+22,26.000000 
 10,0500,+23,26.000000 
 10,0500,+24,27.000000 
 10,0500,+25,27.000000 
 10,0500,+26,27.000000 
 10,0500,+27,26.000000 
 10,0500,+28,25.000000 
 10,0500,+29,23.000000 
 10,0500,+30,20.000000 
 10,0500,+31,19.000000 
 10,0500,+32,17.000000 
 10,0500,+33,17.000000 
 10,0500,+34,16.000000 
 10,0500,+35,16.000000 
 10,0500,+36,15.000000 
 10,0500,+37,15.000000 
 10,0500,+38,14.000000 
 10,0500,+39,14.000000 
 10,0500,+40,14.000000 
 10,0500,+41,18.000000 
 10,0500,+42,21.000000 
 10,0500,+43,23.000000 
 10,0500,+44,24.000000 
 10,0500,+45,26.000000 
 10,0500,+46,27.000000 
 10,0500,+47,28.000000 
 10,0500,+48,28.000000 
 10,0500,+49,29.000000 
 10,0500,+50,29.000000 
 10,0500,+51,28.000000 
 10,0500,+52,27.000000 
 10,0500,+53,24.000000 
 10,0500,+54,22.000000 
 10,0500,+55,21.000000 
 10,0500,+56,20.000000 
 10,0500,+57,20.000000 
 10,0500,+58,19.000000 
 10,0500,+61,19.000000 
