 format: day,hour,forecast,value  location:84_147 Start : 20250609 
 9,1700,+47,65.000000 
 9,1700,+48,65.000000 
 9,1700,+49,65.000000 
 9,1700,+50,70.000000 
 9,1700,+51,75.000000 
 9,1700,+52,75.000000 
 9,1700,+53,70.000000 
 9,1700,+54,65.000000 
 9,1700,+55,60.000000 
 9,1700,+56,60.000000 
 9,1700,+57,60.000000 
 9,1700,+58,60.000000 
 9,1700,+59,60.000000 
 9,1700,+60,65.000000 
 9,1700,+61,65.000000 
 9,1700,+62,65.000000 
 9,1700,+63,65.000000 
 9,1700,+64,65.000000 
 9,1700,+65,70.000000 
 9,1700,+66,80.000000 
 9,1700,+67,80.000000 
 9,1700,+68,80.000000 
 9,1700,+69,80.000000 
 9,1700,+70,80.000000 
 9,1700,+73,80.000000 
 9,1700,+76,85.000000 
 9,1700,+79,70.000000 
 9,1700,+82,65.000000 
 9,1700,+85,70.000000 
 9,1700,+88,80.000000 
 9,1700,+91,85.000000 
 9,1700,+94,80.000000 
 9,2000,+6,75.000000 
 9,2000,+7,70.000000 
 9,2000,+8,70.000000 
 9,2000,+9,65.000000 
 9,2000,+10,60.000000 
 9,2000,+11,55.000000 
 9,2000,+12,50.000000 
 9,2000,+13,55.000000 
 9,2000,+14,60.000000 
 9,2000,+15,50.000000 
 9,2000,+16,50.000000 
 9,2000,+17,50.000000 
 9,2000,+18,55.000000 
 9,2000,+19,60.000000 
 9,2000,+20,60.000000 
 9,2000,+21,60.000000 
 9,2000,+22,60.000000 
 9,2000,+23,65.000000 
 9,2000,+24,65.000000 
 9,2000,+25,65.000000 
 9,2000,+26,60.000000 
 9,2000,+27,60.000000 
 9,2000,+28,50.000000 
 9,2000,+29,50.000000 
 9,2000,+30,45.000000 
 9,2000,+31,45.000000 
 9,2000,+32,45.000000 
 9,2000,+33,40.000000 
 9,2000,+34,40.000000 
 9,2000,+35,40.000000 
 9,2000,+36,45.000000 
 9,2000,+37,50.000000 
 9,2000,+38,60.000000 
 9,2000,+39,60.000000 
 9,2000,+40,65.000000 
 9,2000,+41,65.000000 
 9,2000,+42,65.000000 
 9,2000,+43,65.000000 
 9,2000,+44,65.000000 
 9,2000,+45,65.000000 
 9,2000,+46,70.000000 
 9,2000,+47,70.000000 
 9,2000,+48,70.000000 
 9,2000,+49,75.000000 
 9,2000,+50,70.000000 
 9,2000,+51,65.000000 
 9,2000,+52,60.000000 
 9,2000,+53,60.000000 
 9,2000,+54,60.000000 
 9,2000,+55,60.000000 
 9,2000,+56,60.000000 
 9,2000,+57,65.000000 
 9,2000,+58,65.000000 
 9,2000,+59,65.000000 
 9,2000,+60,65.000000 
 9,2000,+61,65.000000 
 9,2000,+62,70.000000 
 9,2000,+63,80.000000 
 9,2000,+64,80.000000 
 9,2000,+65,85.000000 
 9,2000,+66,80.000000 
 9,2000,+67,80.000000 
 9,2000,+70,70.000000 
 9,2000,+73,80.000000 
 9,2000,+76,70.000000 
 9,2000,+79,60.000000 
 9,2000,+82,70.000000 
 9,2000,+85,80.000000 
 9,2000,+88,85.000000 
